dist,corr
100,0.4816879220139175
177,0.2624512453065657
111,0.4638430447845401
89,0.530664174528124
189,0.27443322041741464
199,0.31016851062048345
106,0.44095371235577757
146,0.426370209913587
138,0.40613295388271625
179,0.3346590095969501
165,0.3283723008699474
184,0.3040242280762766
160,0.3416166605066697
192,0.3302673941555982
42,0.7539156061225817
116,0.4550858559566112
164,0.38017098837536406
80,0.5752341519246712
102,0.5026853137379899
166,0.3197565742497856
66,0.6619210100757686
193,0.24968184373979874
112,0.41822000800511516
35,0.7856730878468222
129,0.38234261591837465
107,0.46375853968119096
197,0.3030119748079084
196,0.32512207527019277
46,0.7562941396728129
125,0.46175266216415606
195,0.15815608791207802
173,0.3965372606663654
188,0.2867625515039912
97,0.5444125923270641
149,0.3941312678693636
79,0.544540544795566
104,0.49185780583611577
123,0.4672024145986532
7,0.9488525287517392
101,0.5575550344574745
120,0.4952991605902802
43,0.7593959588981641
10,0.9396345158205709
6,0.958526890316714
80,0.5703884286225948
117,0.500236890728399
112,0.49269958526917523
177,0.38743357092318653
195,0.2140005705765836
104,0.46725250476735813
190,0.24427233564049297
34,0.7652361299766801
159,0.34855473559440453
57,0.6943518169006907
51,0.730126059381474
61,0.6796338537643922
20,0.861523510084426
168,0.28775443253232047
43,0.7451559134169419
68,0.5708925674629187
196,0.1760359758038544
181,0.30741068225708923
84,0.5824193230264877
77,0.6120830161874351
105,0.46684823860446495
66,0.6233454312620209
128,0.4245378075583745
121,0.41728734777131443
133,0.4552909925873248
147,0.3914103219825311
193,0.3544595641567966
132,0.4381363613227944
107,0.4917393637480423
106,0.5137031979195027
8,0.9447560815846394
147,0.39865437079015753
128,0.4654932979275813
137,0.44056350859994753
32,0.8203461727793679
134,0.4593173423952012
39,0.7543759758203298
61,0.6586090204537931
31,0.8120455560887415
73,0.5627846481555824
135,0.377338609356364
63,0.6653348494750836
45,0.7255845338421874
13,0.9109105538859678
142,0.3806833922237188
121,0.4892605513037335
52,0.6906441495013189
144,0.3854158434963086
11,0.9282581117478796
19,0.8778365290933767
189,0.3534562666900682
163,0.42942944333843425
32,0.7987043041142013
87,0.5302615599659758
64,0.6506605741575274
67,0.6744949496299121
104,0.5591106697223432
126,0.45839702811676813
167,0.3353808990293539
81,0.6191081900623372
178,0.3698720444413464
21,0.8855560762634611
182,0.3667887801424461
98,0.49688485048454234
178,0.36208094717919687
96,0.4975449685781287
63,0.6743751514265863
54,0.7135112855292107
193,0.3209563080269643
116,0.522252346466498
83,0.5803257875695769
185,0.32800373808559596
179,0.3470183401275358
23,0.8510454900700583
68,0.6117916167080966
125,0.4107253133786203
81,0.5955849699345278
86,0.5898876136824188
102,0.45664417885277764
146,0.3637584469995529
99,0.5580622608282697
81,0.5892615624985958
133,0.4245001418311245
10,0.9221187929678983
6,0.9561643243664549
17,0.8792657877055515
129,0.45192470633624676
195,0.2705800091912818
196,0.2986921872127184
145,0.48014976838337486
41,0.7754608546441151
105,0.5178209966547745
11,0.9258106265868739
110,0.4508994216664266
187,0.27446607940894446
134,0.4056675952865559
19,0.886081095782239
68,0.6214642022609137
156,0.3255089744903614
107,0.5134612197031087
73,0.5870150478181154
178,0.3070280785974547
101,0.5189036576428312
67,0.619589752842343
53,0.7124004085153585
72,0.5620613212733149
197,0.3296949029918916
165,0.3893554192404757
68,0.6786584797122847
92,0.5273137548731175
190,0.3138465607629565
64,0.6722873799962894
166,0.3361433285780418
125,0.3814325443627335
53,0.6766472373288954
48,0.6659052187078477
85,0.5336242681602028
176,0.32027619547920616
189,0.24120185607681194
184,0.18805977820854608
49,0.7004007581842977
139,0.4044169575274805
133,0.39947472534401757
29,0.8004657099389616
63,0.6020347625253479
42,0.7106782957410264
95,0.4802244681959579
44,0.725661123864804
149,0.3529509358742719
26,0.8121251362375767
96,0.46091261402830264
103,0.4874474956606567
51,0.6540131377175613
19,0.8621819561371233
161,0.374999275493158
61,0.6140679354834587
132,0.42015322523340276
99,0.5245524053239494
158,0.33843708609285633
65,0.6416230467504206
199,0.2904400063006915
65,0.6412537670548061
79,0.5760646217778715
113,0.45693094963241115
110,0.4236291538423283
56,0.6967301686538233
181,0.1385187012750793
112,0.45314384083631437
130,0.4308062888710985
101,0.46234720073654995
98,0.4762879712172147
111,0.43808946701915374
56,0.6336614017327599
13,0.8995392808891904
110,0.4518765602974768
127,0.4411844086271816
171,0.35438465216549725
147,0.2596677132362987
17,0.8873998760597458
32,0.7755580879346337
113,0.5105879685118279
191,0.2117324498100233
39,0.7637075037734402
145,0.3129217989245759
68,0.60003338332153
85,0.5332507528398172
11,0.920343188257701
46,0.7260678339372135
67,0.6275995211566181
52,0.7095444349530203
178,0.31689378567434473
163,0.40857205180786776
84,0.5483093146192105
145,0.32243317435850555
91,0.5482241169564279
81,0.5228038903790447
98,0.5360703965536977
153,0.36374022726181787
134,0.4443737426530947
197,0.23035757753848052
191,0.20972127005079733
185,0.26876166195354306
107,0.42283139618044885
119,0.3656847564954615
145,0.31248800597164306
121,0.4600285243278291
33,0.8035778257510974
74,0.6027406093138472
40,0.7493492479049624
176,0.3363267517747583
192,0.2225285493893595
71,0.5882413569827395
44,0.733559747332885
48,0.7100648696421888
84,0.5890324405999162
38,0.7928098205462641
81,0.5393353563685428
42,0.6945614221039125
126,0.4699754030873753
36,0.7672218478745183
45,0.6779005792616111
103,0.4602231327490203
54,0.6557191134170537
137,0.37306022412528467
30,0.8205658863337143
152,0.32778702017156985
81,0.5556186015660537
27,0.8078269162658759
81,0.5404378316159786
53,0.6051075832285389
132,0.3080849596862722
151,0.32813862449211867
75,0.5797589339605266
178,0.24440549216901875
16,0.8604326814108278
117,0.48151621882480156
151,0.37546935987884633
51,0.696604245620189
191,0.28412269484590064
115,0.4485465998039458
10,0.9289130454978788
69,0.60330165587361
122,0.40321227011005234
64,0.5832262646056303
54,0.6406947313253418
158,0.21202231789058196
65,0.6395026728105255
146,0.37130247816980133
72,0.563028204640958
82,0.5341800799924078
122,0.38405855577762277
36,0.768577384564251
149,0.32523866948631697
93,0.5480187795032386
38,0.7452588832154641
172,0.22238325923947472
110,0.45617092318549374
15,0.8882656117241519
190,0.21048857786960945
29,0.803661972732699
88,0.5275564335192979
107,0.43906793969187374
15,0.8917605375872223
149,0.3995311490554938
57,0.6216709818664521
111,0.4306813547834626
112,0.3885047646371839
113,0.4545179391847711
57,0.6400491114754691
82,0.5675199518135023
114,0.3831428774744817
43,0.7156951648073333
165,0.29881618149057204
194,0.2861311234819817
170,0.26308127634149103
50,0.6601523204135895
163,0.28993219374968243
46,0.7138834479211497
144,0.4035220095349985
42,0.7651761662116444
72,0.6070286191125309
134,0.4029898856369326
139,0.3834277160116974
7,0.9568397262107097
16,0.8980342392093178
108,0.5009504912690756
42,0.7481827533797264
137,0.43208569211043046
41,0.750379889489052
180,0.33909321571831175
47,0.7489240203958629
11,0.9226430907690553
36,0.8037193590987033
109,0.5147884843267816
88,0.5965657124532376
158,0.3539127059897086
168,0.28773398888428015
60,0.640705649859447
194,0.35674196492682547
11,0.9228863277287932
113,0.5324959223830229
30,0.8144618112093563
75,0.5684327619233039
75,0.5881313055538879
92,0.49235024883239126
7,0.9384872012380491
84,0.5516932771824974
123,0.4555493154271146
74,0.6279739651158964
96,0.5883432301163198
42,0.7618909430436517
113,0.473516784945781
189,0.3337101741656661
92,0.5436474354806835
37,0.7918987679894105
59,0.6590702138722242
160,0.3857291381402157
82,0.5825718483432186
180,0.2956829472335661
19,0.872290838642169
84,0.6028986411925851
143,0.4528077972522867
24,0.8672056002906616
198,0.2732804391420254
160,0.35292213147046825
58,0.6379941792817894
117,0.5086084872345007
66,0.6010587940055296
50,0.6697097782679932
181,0.31854949863089715
23,0.8404020595852769
105,0.5448383598074389
55,0.7125549770946739
144,0.43892079268989026
24,0.8570614209262735
9,0.943758510286591
42,0.7432126252514639
172,0.3714480867499616
185,0.34663655913088764
33,0.82503635250593
111,0.5443331171142388
6,0.9582527622497946
66,0.6176834925127693
174,0.38643883428540415
121,0.4279755186941833
135,0.3857273785472148
136,0.4143783483824506
95,0.51943087862813
41,0.7469507783121954
176,0.35017311213448493
92,0.5558177489576923
183,0.29585815644961866
135,0.48220843680974695
77,0.6351720347448654
12,0.9355952784986097
10,0.9333377100752124
93,0.5576169563720699
102,0.5288769595262679
46,0.7147745937542485
12,0.916479465950662
56,0.6789498850144725
60,0.6254837642975168
67,0.6459283450469376
84,0.5314803185875241
87,0.5142055799347397
102,0.5198827231288049
28,0.8413893850755303
108,0.521673939906672
188,0.3165183823807032
157,0.3433000707478605
154,0.36787160414133774
40,0.7209503595854234
177,0.32960355303752376
107,0.522888583923468
12,0.9215201896387599
197,0.26695069355531237
83,0.6019972644189107
33,0.7815436470585724
154,0.3808936999576375
67,0.5949928500386873
86,0.5721182113294412
58,0.6279456691806703
33,0.7842904026482483
133,0.4027476626138794
134,0.424928009087744
80,0.6269846870069855
194,0.32351655292371057
78,0.5738389823572975
33,0.800019500381648
42,0.7645131595771516
46,0.7133098480848853
183,0.3211907985952562
18,0.8763247615335019
19,0.8896946617208196
78,0.627120243794863
177,0.3790864699860235
77,0.5608449380697588
97,0.4993366450169069
177,0.3141172701938083
6,0.9514040224527492
50,0.7229046861235915
53,0.6970320197558354
152,0.28698382106285814
184,0.26576179401166555
85,0.5485793817175014
66,0.6579671804059078
38,0.7987128632740242
117,0.5028118576183571
45,0.7226377739187473
147,0.37880527154012095
178,0.287048353615839
77,0.6035692372296109
163,0.40823763621517045
155,0.3617481006059597
157,0.30137280801877925
161,0.3734110127317763
80,0.5817908278903177
71,0.6105919697053904
78,0.5618618338919725
9,0.9287878283008097
105,0.46894755964109924
54,0.6679573198131372
178,0.2645381121903005
165,0.32357235451354693
175,0.32055861590089707
126,0.3747962810801363
181,0.34994024045212435
36,0.7919045150563182
191,0.32421222266917626
14,0.8962643897850928
43,0.7339777616740489
81,0.5551379908175221
33,0.8186263961902485
127,0.3761087284846081
61,0.6153929502128549
180,0.3298107801222393
12,0.9126054857842797
97,0.5000625050803161
56,0.638920197985921
113,0.39460387039915135
6,0.9546479264049886
89,0.5519561958697603
49,0.6848077615064959
21,0.8707484462956041
160,0.34566810929581643
123,0.4358919736824948
103,0.5114357177611617
28,0.8322629656538991
108,0.5036891531567912
29,0.8214995088385446
99,0.5693553123414579
75,0.6177655320605786
52,0.7022972790944703
87,0.5906560624835651
50,0.7174394107622887
55,0.6478500041449419
126,0.3934096679089389
85,0.5358282875746381
164,0.32389708563932695
88,0.5916357412202458
146,0.3661674232669868
130,0.4224202404022266
52,0.6932300079412518
107,0.557271555371599
141,0.38110982875922644
39,0.7661979079161143
69,0.603006856415819
189,0.29743548530820574
182,0.3492018596227875
183,0.3298211701169721
5,0.9570061691355654
82,0.588429948761793
84,0.616007868038035
47,0.7276673423784342
13,0.9071579036274824
95,0.48926356297521334
115,0.4344433895127274
82,0.5374847075987218
131,0.40121912875922416
165,0.35040798585989336
47,0.6960621511940198
32,0.8007366968420423
54,0.6787545242364476
190,0.25035733604346816
27,0.8071002294028646
163,0.34040430038662894
111,0.5090248553248701
189,0.25187005790620837
142,0.44815011882281636
69,0.6207608383752337
163,0.37870701876207397
156,0.3772319839854345
99,0.578695391247797
182,0.35867769003791766
60,0.6559987738467553
86,0.5300678053207921
6,0.960253343038728
196,0.2735628460713546
49,0.6612374447313247
87,0.48903186576685903
13,0.8776516071291065
150,0.30359236123130495
25,0.8089852242342666
63,0.658521474426918
165,0.35987378427944344
84,0.5629019845218098
197,0.26817288192130084
6,0.960270090906556
5,0.9633997434794498
40,0.7555245850878363
63,0.6624560997734279
65,0.5815057010281515
108,0.530727850061869
180,0.2862438581848422
146,0.3527945169301201
187,0.2730393687521163
24,0.8535374161863767
37,0.7836600800547863
71,0.6017724341601461
5,0.9662195836814449
66,0.6660519531768959
106,0.4882221258910821
139,0.37180898446798016
37,0.7837579518606328
99,0.5099334737809262
165,0.3966384740390197
111,0.5012228776492832
87,0.5292930937594097
34,0.7685686607542271
128,0.4239364739522063
149,0.3607790840292463
12,0.9285798040950238
160,0.3016369243792471
192,0.3301358912316231
157,0.30171827775413196
15,0.894208711565743
156,0.39553945848795946
171,0.35493298727960837
156,0.3586777857507724
132,0.3585922015901276
69,0.6544541176491956
68,0.6688815662663192
180,0.27463245704306016
54,0.7198664350292207
99,0.5442179904695068
52,0.6912060020392237
102,0.503918705209239
168,0.2931727145697776
61,0.6517579288924658
146,0.39917393829738135
199,0.24476128777860454
108,0.49120330206182805
182,0.2791481958511085
113,0.4256699322610675
118,0.40564360270896604
125,0.41848634629182757
100,0.4477119958684712
88,0.5197981971825961
70,0.6085975310788048
58,0.6680036092774185
157,0.2906245487209524
171,0.2971227931442168
138,0.4243924546499748
110,0.48478874272111183
127,0.41966252610901156
114,0.48504454527337537
193,0.28080990344907764
179,0.2629997161939713
198,0.24799262209957704
106,0.5183493442030722
103,0.5206093436545323
170,0.33404614673265687
81,0.572222833203419
145,0.3966987039000531
186,0.2979122141202359
126,0.39182958386373595
94,0.512899373015948
34,0.7895845377896132
6,0.9635480332486501
53,0.7247610589371247
111,0.5215858113946311
47,0.7219695643621857
172,0.31951108975172277
84,0.5298978118889652
62,0.6252502200539009
185,0.28830274909230497
47,0.7629176128684165
173,0.36306082699134096
196,0.35004148471154567
58,0.6735614241325142
144,0.48347559230313825
192,0.24939331604281986
97,0.5391715072811725
153,0.3727114204819157
121,0.4970880155382474
121,0.4983942212840572
183,0.3699352437261961
173,0.39740686661674374
97,0.5467686010011846
186,0.27244822065145746
86,0.5793892122689465
53,0.7402970645485131
54,0.7294127434321114
82,0.5854224592236004
42,0.7397938044285036
31,0.817855356238464
25,0.8597560667304791
7,0.9455466041012232
62,0.7144357622060185
151,0.3776917958306191
173,0.37035759327745554
150,0.33315426370652956
64,0.6561730423082082
38,0.7800481734733201
105,0.4933356971596348
78,0.6165844519693249
152,0.4396747051340611
147,0.3527632066921706
81,0.5491856280062033
140,0.40191864124952115
40,0.7428709968797175
167,0.32902688043277006
32,0.8038746247029903
18,0.8929568678667221
38,0.7819869663476958
74,0.5973466922984024
27,0.8537299986925213
135,0.4430722533389586
123,0.47038730141101853
82,0.6240258301725823
13,0.9337627362969159
69,0.6480754971117498
76,0.5448362523366463
196,0.3550326560646267
5,0.9680620090963479
158,0.4162343493025494
199,0.30927278646903555
173,0.34254180741564505
156,0.33981356242295996
82,0.6046449763518371
44,0.7391050251244038
197,0.2611965320100828
8,0.9455391080884088
88,0.5390912108915329
20,0.8665287630290754
134,0.41260175410217653
166,0.36754623683354837
126,0.44522173030024187
31,0.8144610889073733
58,0.6341790535850957
75,0.604047055734529
87,0.577060239033382
180,0.36474588393271024
86,0.6006098043366512
177,0.3322037074759898
88,0.5919591192336036
175,0.3450943184013709
199,0.3349252062947214
5,0.9684622299633153
101,0.5432399680561978
95,0.5690188879154744
107,0.5324761343368043
89,0.5752653432651796
175,0.28143753549460526
97,0.5510598704385448
46,0.7267263261055648
63,0.6559649948141041
199,0.2509822854004687
55,0.7145003200082621
133,0.3820475364714438
55,0.6951631888495606
175,0.35582609805587595
95,0.5674029181933964
9,0.9411964897204812
166,0.3561596684284351
46,0.7656911626107975
196,0.29232858685271923
27,0.8332072555275168
135,0.44232474225575347
31,0.8166985225669432
139,0.3957680727788253
30,0.7999197082475871
117,0.4281722986289885
39,0.7734083540938858
181,0.2661113945155809
167,0.3198200480222182
12,0.9280635307817329
176,0.36508479768260627
148,0.39491094112290026
110,0.4589828663850171
169,0.3553873004196677
85,0.5589417628536723
120,0.423831597317595
11,0.9308306681932612
195,0.3244486897250716
18,0.8759942740322483
165,0.32218092790318753
23,0.8536126738298816
9,0.9365119780569424
109,0.4808330544954336
11,0.925957945370767
197,0.30638881166213405
199,0.3856727639662087
182,0.34371967302813067
27,0.8385945258819191
49,0.7535849915486683
27,0.8329096066183557
152,0.390245611477785
161,0.3696604759246785
19,0.881282054691094
120,0.4624999778802822
72,0.6496614624812334
30,0.823759000263262
114,0.5305531265896114
156,0.444340122960025
100,0.5588701984156186
159,0.34239024124428624
129,0.48334415140825066
118,0.39612245556212655
149,0.3874338493862685
10,0.9278614453866387
45,0.7316671225387631
50,0.6872575092688736
79,0.5953208268059984
172,0.4166615018341768
186,0.32954770416546264
105,0.5300386164020684
113,0.5065034003591834
125,0.3680152202366523
52,0.7041017455333579
188,0.2713389633851426
164,0.3190160331432545
112,0.45778513797343884
134,0.42687316353251453
38,0.7555872154176206
140,0.4020672898663651
70,0.6609136848611459
150,0.39897034151503774
106,0.6075221404407906
120,0.4539530358157305
141,0.3830139697678082
68,0.6135155614578888
29,0.8054760238812926
37,0.8042577347055775
104,0.5601626268887923
141,0.38039391313172405
39,0.768994046429478
59,0.6583681110372714
99,0.5554793787183497
110,0.45341110439146043
109,0.44751314850220986
52,0.6767548737122636
153,0.3364126808157535
26,0.8448037328574458
115,0.44241540157864095
146,0.30835166638492895
197,0.30169563252395415
126,0.4638159059947852
181,0.34943424093443737
89,0.4997157312517015
44,0.6967387633248685
30,0.8397252498915648
47,0.6993327436598088
102,0.4957535008954972
189,0.32872555308760143
10,0.9300464479193392
145,0.3343302905712082
88,0.586860248864666
75,0.5926659531943855
65,0.6604063084451643
54,0.6921585763270571
19,0.8582286939929952
20,0.8754128667401041
27,0.7877939008685917
63,0.6526199140249712
145,0.4377967274308987
194,0.3414168909088678
52,0.6713066033623045
83,0.5438799939668001
108,0.4789022485796675
125,0.40571462670784453
28,0.8412793851791245
118,0.44612335897154726
144,0.41298268833494567
110,0.5146071612222232
53,0.724367193266247
24,0.8280165450760028
34,0.8048822074870171
177,0.2624337802803642
91,0.5608702217099646
87,0.5645189465063333
187,0.18321886662255693
150,0.27694778576318174
68,0.6174821143253003
112,0.4401901519764379
93,0.5309413503808297
161,0.30666267970556194
154,0.3696486632304824
35,0.7934693194087499
73,0.5646987927147684
67,0.5755631163060597
12,0.8967246116172779
97,0.48202433642782866
110,0.47858650449300405
173,0.36606485566418157
158,0.33083282215934956
93,0.5283556067900999
22,0.8633285790773773
56,0.662660254202327
189,0.23938079561881945
18,0.8816010080611362
196,0.25997111232480713
53,0.7454757331599723
113,0.3779533510115751
39,0.7661955186133624
108,0.45117291244708757
112,0.39383391978635474
147,0.3894425188789851
98,0.5074357689484552
27,0.8242373965426062
106,0.4992620804149929
136,0.45374913746101525
146,0.4112436377580549
173,0.3042461099388531
23,0.8340811942968019
50,0.6944986148204816
143,0.4034674249578763
105,0.49410247253558065
118,0.43595737719796274
39,0.76209434686649
101,0.5066268252391379
20,0.8657787065820609
163,0.40759406712583013
54,0.7302300156732214
27,0.8415151488254259
20,0.8690194702829939
107,0.46750562894781217
195,0.3000725461661345
199,0.27635853572981195
39,0.7754711532457194
51,0.7053096849384701
184,0.24290655814846895
26,0.8314910753211757
58,0.633256725444527
158,0.34053530357788664
139,0.4114980324773784
59,0.6727394479778023
156,0.4325854714247786
160,0.346899769553026
191,0.28277633968190247
180,0.31338257944316544
183,0.28441875371947123
138,0.3141180424647439
61,0.6940360457191771
56,0.6432195957262871
195,0.1834238403823819
112,0.44884522508252334
167,0.3686730305234571
199,0.2482282592308031
12,0.9272727324786745
101,0.5320282677860767
139,0.4296624406932728
143,0.3635581946690513
114,0.44694211421073937
68,0.6018759169012974
80,0.5920678422872284
57,0.6943574079888611
167,0.35201044530809555
180,0.3097375484078596
47,0.739411094037555
67,0.6397273865920788
119,0.4410184491071276
141,0.43210830879355977
193,0.29211383556713383
196,0.3122288370577082
24,0.8579913501401077
164,0.2824433663722575
188,0.27485831386219495
36,0.7908939595717533
9,0.937435938957596
135,0.45054782837263924
173,0.2281613261382784
187,0.27751266789705287
117,0.42408019958907317
136,0.4257638033210975
112,0.3932351251295304
165,0.307574216030402
114,0.461139278949857
124,0.4369341848095098
199,0.25283962663798587
139,0.3924902468655963
116,0.5012713979976615
189,0.26115631601523986
182,0.2709799550683286
43,0.7338041862720486
94,0.5307522508461917
72,0.6474593450295782
114,0.48476727618740745
112,0.44360568841498366
66,0.6436895358478454
119,0.4369701405176605
16,0.8873324082056014
146,0.42134736381607246
145,0.3967576340299101
182,0.3116651847599353
112,0.5144078886728395
17,0.8754791627875248
110,0.4778445563413288
129,0.445115437529596
26,0.8446338514732573
134,0.4093763908413371
168,0.36346092611714603
31,0.7942376368748051
43,0.7478810884429337
154,0.3428743409459049
43,0.7453962846667666
190,0.25694383079889993
159,0.34104614523112564
149,0.3657957282193286
142,0.35870267313665405
90,0.4811855492905553
55,0.6675040668030581
42,0.7137100294401011
113,0.41954015736650957
26,0.8270199210625038
160,0.433798372729201
117,0.5112644029825367
124,0.4794890701472256
26,0.8514226904887591
12,0.9059218654509155
13,0.8969670924632748
79,0.566145668282877
21,0.8707396704040056
96,0.49050763869003344
172,0.3241963508905005
158,0.3755694528368595
77,0.5499849493820098
130,0.3530728147304033
110,0.46986769652030835
93,0.45302134640448827
95,0.508960781397226
135,0.37592679795432943
61,0.6692573203299146
188,0.35473793812022036
95,0.48754612636485234
42,0.7029619782802531
193,0.2996121824692698
111,0.5219430538098695
75,0.5899395161100284
44,0.7389927744402838
18,0.8698758285263133
23,0.8485284761142401
44,0.7120098094127022
122,0.4568681212762329
51,0.7103033290782326
7,0.9448441527155391
105,0.5374508070826555
187,0.2824881581410403
41,0.7948386423667321
181,0.2838827156413578
89,0.585718524163608
125,0.39014630978844705
123,0.416372743709275
47,0.748212792169872
123,0.40419787537252233
